h,latitude,longitude,frp,confidence,daynight
2025-12-25 13:03:00,21.21318,81.97278,6.37,n,D
2025-12-25 13:03:00,21.21398,81.97737,6.81,n,D
2025-12-25 13:03:00,21.21598,82.7515,3.14,n,D
2025-12-25 13:03:00,21.21951,82.75082,3.14,n,D
2025-12-25 13:03:00,21.21967,82.79459,4.81,n,D
2025-12-25 13:03:00,21.22055,83.784,6.08,n,D
2025-12-25 13:03:00,21.22083,82.10364,2.79,n,D
2025-12-25 13:03:00,21.22281,83.75526,2.28,n,D
2025-12-25 13:03:00,21.2234,82.43969,3.22,n,D
2025-12-25 13:03:00,21.22499,82.32104,4.75,n,D
2025-12-25 13:03:00,21.22656,83.79906,2.67,n,D
2025-12-25 13:03:00,21.23287,83.77363,4.71,n,D
2025-12-25 13:03:00,21.23696,86.62098,1.63,n,D
2025-12-25 13:03:00,21.23838,83.76451,1.85,n,D
2025-12-25 13:03:00,21.23901,82.92987,3.43,n,D
2025-12-25 13:03:00,21.23928,83.6424,2.25,n,D
2025-12-25 13:03:00,21.24235,82.84251,4.63,n,D
2025-12-25 13:03:00,21.24291,82.78132,2.12,n,D
2025-12-25 13:03:00,21.24471,82.08946,3.15,n,D
2025-12-25 13:03:00,21.24771,83.60813,5.1,n,D
2025-12-25 13:03:00,21.24931,83.57506,2.22,n,D
2025-12-25 13:03:00,21.2508,82.84956,9.52,n,D
2025-12-25 13:03:00,21.25219,82.83624,13.47,n,D
2025-12-25 13:03:00,21.2523,82.90137,3.82,n,D
2025-12-25 13:03:00,21.25282,82.79687,3.25,n,D
2025-12-25 13:03:00,21.2539,81.88969,5.77,n,D
2025-12-25 13:03:00,21.25648,83.30899,2.24,n,D
2025-12-25 13:03:00,21.25669,83.76918,4.44,n,D
2025-12-25 13:03:00,21.26206,82.85175,2.44,n,D
2025-12-25 13:03:00,21.2629,83.0071,9.63,n,D
2025-12-25 13:03:00,21.2635,82.88187,9.22,n,D
2025-12-25 13:03:00,21.26398,82.77882,5.87,n,D
2025-12-25 13:03:00,21.26452,81.90678,13.5,n,D
2025-12-25 13:03:00,21.2682,81.90604,13.5,n,D
2025-12-25 13:03:00,21.27079,82.86034,3.21,n,D
2025-12-25 13:03:00,21.27121,82.86302,2.43,n,D
2025-12-25 13:03:00,21.27389,81.93835,5.85,n,D
2025-12-25 13:03:00,21.27533,83.88258,3.94,n,D
2025-12-25 13:03:00,21.27699,82.83308,5.19,n,D
2025-12-25 13:03:00,21.28023,83.93381,2.98,n,D
2025-12-25 13:03:00,21.2805,82.83241,8.15,n,D
2025-12-25 13:03:00,21.28142,83.49934,2.2,n,D
2025-12-25 13:03:00,21.28226,83.79675,3.09,n,D
2025-12-25 13:03:00,21.2831,79.14774,5.03,n,D
2025-12-25 13:03:00,21.29709,82.9289,17.3,n,D
2025-12-25 13:03:00,21.30083,83.59417,3.87,n,D
2025-12-25 13:03:00,21.3042,82.77984,8.47,n,D
2025-12-25 13:03:00,21.30837,82.95255,4.22,n,D
2025-12-25 13:03:00,21.31052,82.96507,2.0,n,D
2025-12-25 13:03:00,21.31106,82.73471,2.97,n,D
2025-12-25 13:03:00,21.31114,83.69823,3.72,n,D
2025-12-25 13:03:00,21.31187,82.95187,4.22,n,D
2025-12-25 13:03:00,21.31369,83.90353,4.32,n,D
2025-12-25 13:03:00,21.31707,83.9029,4.32,n,D
2025-12-25 13:03:00,21.32121,81.69848,4.17,n,D
2025-12-25 13:03:00,21.3216,83.76116,2.49,n,D
2025-12-25 13:03:00,21.32516,82.94501,3.75,n,D
2025-12-25 13:03:00,21.32818,83.58901,3.36,n,D
2025-12-25 13:03:00,21.33002,82.93115,4.73,n,D
2025-12-25 13:03:00,21.33033,81.53343,3.0,n,D
2025-12-25 13:03:00,21.33216,82.94367,7.22,n,D
2025-12-25 13:03:00,21.3332,83.2034,2.19,n,D
2025-12-25 13:03:00,21.33353,82.93047,16.22,n,D
2025-12-25 13:03:00,21.33424,82.93465,16.22,n,D
2025-12-25 13:03:00,21.33494,82.93883,6.48,n,D
2025-12-25 13:03:00,21.33499,82.96037,6.19,n,D
2025-12-25 13:03:00,21.33741,82.61013,2.46,n,D
2025-12-25 13:03:00,21.33774,82.93398,16.22,n,D
2025-12-25 13:03:00,21.3384,82.9166,4.17,n,D
2025-12-25 13:03:00,21.33845,82.93816,6.48,n,D
2025-12-25 13:03:00,21.34049,82.90756,1.3,n,D
2025-12-25 13:03:00,21.34166,83.88229,4.09,n,D
2025-12-25 13:03:00,21.34176,76.25322,4.88,n,D
2025-12-25 13:03:00,21.34477,83.75279,2.46,n,D
2025-12-25 13:03:00,21.34573,83.9936,2.14,n,D
2025-12-25 13:03:00,21.34608,82.89784,3.29,n,D
2025-12-25 13:03:00,21.34648,81.62446,4.81,n,D
2025-12-25 13:03:00,21.34702,83.72398,3.3,n,D
2025-12-25 13:03:00,21.35164,82.8665,7.57,n,D
2025-12-25 13:03:00,21.35325,83.04679,10.63,n,D
2025-12-25 13:03:00,21.35529,82.97364,2.21,n,D
2025-12-25 13:03:00,21.35604,83.04197,9.82,n,D
2025-12-25 13:03:00,21.36415,82.66777,4.98,n,D
2025-12-25 13:03:00,21.37508,83.70249,3.36,n,D
2025-12-25 13:03:00,21.37606,83.57999,3.36,n,D
2025-12-25 13:03:00,21.37735,81.97155,8.15,n,D
2025-12-25 13:03:00,21.37736,83.6736,4.69,n,D
2025-12-25 13:03:00,21.37902,82.77483,2.88,n,D
2025-12-25 13:03:00,21.37948,83.57935,3.36,n,D
2025-12-25 13:03:00,21.3815,83.89093,4.96,n,D
2025-12-25 13:03:00,21.3853,83.70057,4.21,n,D
2025-12-25 13:03:00,21.38531,83.02353,3.42,n,D
2025-12-25 13:03:00,21.38601,83.02766,3.42,n,D
2025-12-25 13:03:00,21.38678,82.77769,2.82,n,D
2025-12-25 13:03:00,21.38881,83.02289,3.42,n,D
2025-12-25 13:03:00,21.3895,83.02701,3.42,n,D
2025-12-25 13:03:00,21.38964,83.74844,3.12,n,D
2025-12-25 13:03:00,21.39019,83.03113,4.19,n,D
2025-12-25 13:03:00,21.39027,82.54294,3.67,n,D
2025-12-25 13:03:00,21.39377,84.00853,2.33,n,D
2025-12-25 13:03:00,21.39443,82.75871,7.53,n,D
2025-12-25 13:03:00,21.39715,84.0079,4.86,n,D
2025-12-25 13:03:00,21.39743,81.4968,4.47,n,D
2025-12-25 13:03:00,21.39837,83.75893,2.88,n,D
2025-12-25 13:03:00,21.40013,83.91951,3.7,n,D
2025-12-25 13:03:00,21.40086,83.70984,2.24,n,D
2025-12-25 13:03:00,21.40242,84.01888,2.01,n,D
2025-12-25 13:03:00,21.4087,83.67279,2.1,n,D
2025-12-25 13:03:00,21.40934,83.67577,2.06,n,D
2025-12-25 13:03:00,21.41081,83.53761,4.25,n,D
2025-12-25 13:03:00,21.41275,83.23028,5.62,n,D
2025-12-25 13:03:00,21.41545,84.05621,4.61,n,D
2025-12-25 13:03:00,21.42106,82.11328,7.58,n,D
2025-12-25 13:03:00,21.42345,83.82687,2.19,n,D
2025-12-25 13:03:00,21.42416,84.00287,3.75,n,D
2025-12-25 13:03:00,21.42561,83.68992,1.82,n,D
2025-12-25 13:03:00,21.42945,84.12101,1.59,n,D
2025-12-25 13:03:00,21.43073,82.67246,5.6,n,D
2025-12-25 13:03:00,21.43325,82.60124,5.06,n,D
2025-12-25 13:03:00,21.43856,84.0916,2.33,n,D
2025-12-25 13:03:00,21.44527,83.78739,12.67,n,D
2025-12-25 13:03:00,21.46234,80.48447,5.6,n,D
2025-12-25 13:03:00,21.46443,84.16593,3.38,n,D
2025-12-25 13:03:00,21.46497,84.1263,2.32,n,D
2025-12-25 13:03:00,21.46559,84.13014,17.4,n,D
2025-12-25 13:03:00,21.46599,83.74313,2.88,n,D
2025-12-25 13:03:00,21.46762,83.71046,2.64,n,D
2025-12-25 13:03:00,21.47012,84.02299,2.42,n,D
2025-12-25 13:03:00,21.47102,83.70982,2.35,n,D
2025-12-25 13:03:00,21.48362,84.02048,2.55,n,D
2025-12-25 13:03:00,21.48525,81.94669,3.48,n,D
2025-12-25 13:03:00,21.48809,81.94139,4.98,n,D
2025-12-25 13:03:00,21.4889,81.94597,10.96,n,D
2025-12-25 13:03:00,21.49182,84.0706,1.92,n,D
2025-12-25 13:03:00,21.4979,81.86799,6.43,n,D
2025-12-25 13:03:00,21.50934,84.17812,4.32,n,D
2025-12-25 13:03:00,21.51666,84.07395,2.79,n,D
2025-12-25 13:03:00,21.51698,82.16982,3.0,n,D
2025-12-25 13:03:00,21.52003,84.07333,2.79,n,D
2025-12-25 13:03:00,21.52109,83.25177,3.12,n,D
2025-12-25 13:03:00,21.5295,84.17441,2.17,n,D
2025-12-25 13:03:00,21.53288,84.06696,3.85,n,D
2025-12-25 13:03:00,21.53961,84.06571,3.03,n,D
2025-12-25 13:03:00,21.54095,82.00636,5.82,n,D
2025-12-25 13:03:00,21.54298,84.06509,2.46,n,D
2025-12-25 13:03:00,21.54382,83.40974,2.42,n,D
2025-12-25 13:03:00,21.54512,83.12984,3.86,n,D
2025-12-25 13:03:00,21.54614,82.18716,4.28,n,D
2025-12-25 13:03:00,21.54813,83.3716,4.16,n,D
2025-12-25 13:03:00,21.5486,83.17133,2.76,n,D
2025-12-25 13:03:00,21.55323,83.44513,3.29,n,D
2025-12-25 13:03:00,21.57494,83.09451,7.23,n,D
2025-12-25 13:03:00,21.57564,83.0986,2.83,n,D
2025-12-25 13:03:00,21.57841,83.09383,7.52,n,D
2025-12-25 13:03:00,21.57911,83.09792,6.82,n,D
2025-12-25 13:03:00,21.59621,83.47431,2.41,n,D
2025-12-25 13:03:00,21.60348,83.00818,1.76,n,D
2025-12-25 13:03:00,21.60418,87.1636,2.43,n,D
2025-12-25 13:03:00,21.60471,82.802,1.62,n,D
2025-12-25 13:03:00,21.61935,83.33768,4.08,n,D
2025-12-25 13:03:00,21.62597,83.39854,2.43,n,D
2025-12-25 13:03:00,21.62664,96.17178,3.09,n,D
2025-12-25 13:03:00,21.62863,83.92583,1.68,n,D
2025-12-25 13:03:00,21.63125,83.28129,4.69,n,D
2025-12-25 13:03:00,21.63201,83.9252,1.68,n,D
2025-12-25 13:03:00,21.63227,83.18053,5.68,n,D
2025-12-25 13:03:00,21.63246,87.11543,7.45,n,D
2025-12-25 13:03:00,21.63295,83.18462,5.68,n,D
2025-12-25 13:03:00,21.63309,87.09562,4.15,n,D
2025-12-25 13:03:00,21.64705,84.27456,7.16,n,D
2025-12-25 13:03:00,21.64804,82.42332,8.57,n,D
2025-12-25 13:03:00,21.6501,83.37328,2.02,n,D
2025-12-25 13:03:00,21.6504,84.27395,3.13,n,D
2025-12-25 13:03:00,21.65267,83.94528,3.61,n,D
2025-12-25 13:03:00,21.65592,86.9191,2.0,n,D
2025-12-25 13:03:00,21.6561,87.11155,7.58,n,D
2025-12-25 13:03:00,21.65733,82.49766,4.83,n,D
2025-12-25 13:03:00,21.66088,82.49696,4.83,n,D
2025-12-25 13:03:00,21.66143,87.22152,6.84,n,D
2025-12-25 13:03:00,21.66395,82.65926,2.32,n,D
2025-12-25 13:03:00,21.66503,83.27062,1.7,n,D
2025-12-25 13:03:00,21.66542,82.37481,2.87,n,D
2025-12-25 13:03:00,21.66675,83.27065,1.57,n,D
2025-12-25 13:03:00,21.66697,84.14104,4.37,n,D
2025-12-25 13:03:00,21.66932,85.60178,10.25,n,D
2025-12-25 13:03:00,21.67048,83.28208,1.91,n,D
2025-12-25 13:03:00,21.67224,83.2821,5.72,n,D
2025-12-25 13:03:00,21.67839,84.03996,3.94,n,D
2025-12-25 13:03:00,21.68152,83.49921,3.36,n,D
2025-12-25 13:03:00,21.68218,83.50319,3.67,n,D
2025-12-25 13:03:00,21.68321,82.62561,18.45,n,D
2025-12-25 13:03:00,21.68441,82.69569,8.85,n,D
2025-12-25 13:03:00,21.68462,82.76025,2.43,n,D
2025-12-25 13:03:00,21.68815,87.11813,3.53,n,D
2025-12-25 13:03:00,21.69086,82.71192,13.17,n,D
2025-12-25 13:03:00,21.6919,87.21655,3.69,n,D
2025-12-25 13:03:00,21.69243,83.50125,2.76,n,D
2025-12-25 13:03:00,21.69252,82.97868,2.64,n,D
2025-12-25 13:03:00,21.69312,87.17667,3.92,n,D
2025-12-25 13:03:00,21.69458,83.05492,2.47,n,D
2025-12-25 13:03:00,21.69458,85.56699,2.39,n,D
2025-12-25 13:03:00,21.696,82.978,3.97,n,D
2025-12-25 13:03:00,21.6965,87.17612,3.92,n,D
2025-12-25 13:03:00,21.69794,83.15992,14.15,n,D
2025-12-25 13:03:00,21.70051,83.26,2.69,n,D
2025-12-25 13:03:00,21.7029,82.5065,2.94,n,D
2025-12-25 13:03:00,21.70391,83.28022,2.65,n,D
2025-12-25 13:03:00,21.70473,83.45401,6.91,n,D
2025-12-25 13:03:00,21.7054,83.458,5.14,n,D
2025-12-25 13:03:00,21.70772,83.09052,1.54,n,D
2025-12-25 13:03:00,21.70838,83.11576,5.05,n,D
2025-12-25 13:03:00,21.70949,83.46135,5.14,n,D
2025-12-25 13:03:00,21.71263,83.35338,3.23,n,D
2025-12-25 13:03:00,21.71369,82.52663,6.9,n,D
2025-12-25 13:03:00,21.71559,83.28633,1.71,n,D
2025-12-25 13:03:00,21.71976,82.87978,5.96,n,D
2025-12-25 13:03:00,21.72103,82.84505,2.89,n,D
2025-12-25 13:03:00,21.72726,82.66975,8.51,n,D
2025-12-25 13:03:00,21.72865,82.82628,11.66,n,D
2025-12-25 13:03:00,21.7318,82.7388,4.22,n,D
2025-12-25 13:03:00,21.73252,82.74303,11.89,n,D
2025-12-25 13:03:00,21.73343,82.7907,1.67,n,D
2025-12-25 13:03:00,21.73532,82.73813,1.63,n,D
2025-12-25 13:03:00,21.73566,82.82492,4.2,n,D
2025-12-25 13:03:00,21.73604,82.74236,6.0,n,D
2025-12-25 13:03:00,21.73751,87.14176,1.34,n,D
2025-12-25 13:03:00,21.74039,83.43489,2.93,n,D
2025-12-25 13:03:00,21.74072,83.18114,2.92,n,D
2025-12-25 13:03:00,21.74106,83.43888,2.93,n,D
2025-12-25 13:03:00,21.74115,82.79355,3.55,n,D
2025-12-25 13:03:00,21.74131,84.24924,11.85,n,D
2025-12-25 13:03:00,21.74138,84.29235,2.54,n,D
2025-12-25 13:03:00,21.74151,87.12132,3.13,n,D
2025-12-25 13:03:00,21.74192,84.25304,11.55,n,D
2025-12-25 13:03:00,21.74251,82.78025,3.52,n,D
2025-12-25 13:03:00,21.74381,83.43424,2.61,n,D
2025-12-25 13:03:00,21.74466,84.24861,11.85,n,D
2025-12-25 13:03:00,21.74527,84.25242,11.55,n,D
2025-12-25 13:03:00,21.74537,80.04916,2.28,n,D
2025-12-25 13:03:00,21.74569,83.46677,5.42,n,D
2025-12-25 13:03:00,21.74669,83.05824,4.23,n,D
2025-12-25 13:03:00,21.74708,82.36941,5.0,n,D
2025-12-25 13:03:00,21.74724,87.25936,3.17,n,D
2025-12-25 13:03:00,21.74755,82.48879,2.14,n,D
2025-12-25 13:03:00,21.75235,86.74325,2.43,n,D
2025-12-25 13:03:00,21.75575,82.7516,2.43,n,D
2025-12-25 13:03:00,21.75677,87.27776,3.55,n,D
2025-12-25 13:03:00,21.75694,87.2299,2.04,n,D
2025-12-25 13:03:00,21.75739,83.15273,1.58,n,D
2025-12-25 13:03:00,21.75924,83.15296,3.23,n,D
2025-12-25 13:03:00,21.75926,82.75092,2.15,n,D
2025-12-25 13:03:00,21.75939,82.79434,3.21,n,D
2025-12-25 13:03:00,21.75997,82.75514,7.82,n,D
2025-12-25 13:03:00,21.76032,82.65012,4.25,n,D
2025-12-25 13:03:00,21.76269,83.1523,2.41,n,D
2025-12-25 13:03:00,21.76607,83.00352,5.3,n,D
2025-12-25 13:03:00,21.77154,84.32983,2.92,n,D
2025-12-25 13:03:00,21.77389,87.22712,3.47,n,D
2025-12-25 13:03:00,21.77532,87.31069,3.26,n,D
2025-12-25 13:03:00,21.77897,82.34055,4.91,n,D
2025-12-25 13:03:00,21.77972,82.34492,43.15,n,D
2025-12-25 13:03:00,21.78254,82.33984,2.05,n,D
2025-12-25 13:03:00,21.78329,82.34421,6.56,n,D
2025-12-25 13:03:00,21.78386,87.2973,4.33,n,D
2025-12-25 13:03:00,21.78408,83.1944,1.87,n,D
2025-12-25 13:03:00,21.78547,83.18154,2.41,n,D
2025-12-25 13:03:00,21.78674,82.80634,5.14,n,D
2025-12-25 13:03:00,21.78745,82.81055,5.61,n,D
2025-12-25 13:03:00,21.78882,82.67239,3.86,n,D
2025-12-25 13:03:00,21.79028,87.22047,3.53,n,D
2025-12-25 13:03:00,21.79158,82.39216,2.68,n,D
2025-12-25 13:03:00,21.79233,82.39651,3.17,n,D
2025-12-25 13:03:00,21.79234,82.6717,3.86,n,D
2025-12-25 13:03:00,21.79431,87.39584,2.22,n,D
2025-12-25 13:03:00,21.79497,82.64486,4.05,n,D
2025-12-25 13:03:00,21.79578,83.62076,4.41,n,D
2025-12-25 13:03:00,21.79654,82.80013,2.3,n,D
2025-12-25 13:03:00,21.79721,82.78262,9.05,n,D
2025-12-25 13:03:00,21.79722,83.16669,2.04,n,D
2025-12-25 13:03:00,21.79792,82.78683,9.05,n,D
2025-12-25 13:03:00,21.79943,82.96728,3.56,n,D
2025-12-25 13:03:00,21.80072,82.78194,10.75,n,D
2025-12-25 13:03:00,21.80074,82.78331,10.75,n,D
2025-12-25 13:03:00,21.80156,84.15158,13.59,n,D
2025-12-25 13:03:00,21.8017,87.15501,3.17,n,D
2025-12-25 13:03:00,21.80226,87.15889,3.23,n,D
2025-12-25 13:03:00,21.80246,82.32687,1.66,n,D
2025-12-25 13:03:00,21.80349,82.65199,5.32,n,D
2025-12-25 13:03:00,21.80496,83.04282,2.88,n,D
2025-12-25 13:03:00,21.80677,84.42088,7.96,n,D
2025-12-25 13:03:00,21.80709,82.92727,3.74,n,D
2025-12-25 13:03:00,21.80737,84.42467,7.96,n,D
2025-12-25 13:03:00,21.80961,83.43034,2.68,n,D
2025-12-25 13:03:00,21.81011,84.42029,6.69,n,D
2025-12-25 13:03:00,21.81071,84.42406,6.69,n,D
2025-12-25 13:03:00,21.81305,82.49541,4.15,n,D
2025-12-25 13:03:00,21.81628,83.28012,3.84,n,D
2025-12-25 13:03:00,21.8172,82.71052,2.58,n,D
2025-12-25 13:03:00,21.81781,82.69296,3.93,n,D
2025-12-25 13:03:00,21.81854,82.69718,3.93,n,D
2025-12-25 13:03:00,21.82071,82.70983,2.58,n,D
2025-12-25 13:03:00,21.82133,82.69227,2.17,n,D
2025-12-25 13:03:00,21.82272,83.19121,2.33,n,D
2025-12-25 13:03:00,21.82338,87.55287,1.46,n,D
2025-12-25 13:03:00,21.824,82.6655,4.01,n,D
2025-12-25 13:03:00,21.8249,83.14038,1.98,n,D
2025-12-25 13:03:00,21.82506,82.73514,5.62,n,D
2025-12-25 13:03:00,21.82657,82.95776,1.83,n,D
2025-12-25 13:03:00,21.82752,82.66482,4.01,n,D
2025-12-25 13:03:00,21.8278,83.07232,3.53,n,D
2025-12-25 13:03:00,21.82787,83.30699,3.1,n,D
2025-12-25 13:03:00,21.83126,83.07165,3.53,n,D
2025-12-25 13:03:00,21.83265,82.23571,1.96,n,D
2025-12-25 13:03:00,21.83332,82.69865,7.87,n,D
2025-12-25 13:03:00,21.83415,83.00315,2.0,n,D
2025-12-25 13:03:00,21.83611,82.69373,5.49,n,D
2025-12-25 13:03:00,21.83631,82.73732,2.01,n,D
2025-12-25 13:03:00,21.8364,82.75905,8.02,n,D
2025-12-25 13:03:00,21.83668,84.89014,3.62,n,D
2025-12-25 13:03:00,21.83683,82.69795,26.5,n,D
2025-12-25 13:03:00,21.83836,82.91817,4.45,n,D
2025-12-25 13:03:00,21.83907,83.24653,2.12,n,D
2025-12-25 13:03:00,21.8399,82.75836,9.38,n,D
2025-12-25 13:03:00,21.84062,82.76256,9.38,n,D
2025-12-25 13:03:00,21.8416,82.66206,3.56,n,D
2025-12-25 13:03:00,21.84174,82.42723,3.69,n,D
2025-12-25 13:03:00,21.84303,87.44437,7.21,n,D
2025-12-25 13:03:00,21.84341,82.75768,9.38,n,D
2025-12-25 13:03:00,21.84439,82.65714,7.35,n,D
2025-12-25 13:03:00,21.84512,82.66138,10.58,n,D
2025-12-25 13:03:00,21.84529,82.42652,3.69,n,D
2025-12-25 13:03:00,21.84556,82.4712,3.77,n,D
2025-12-25 13:03:00,21.84663,82.8823,1.91,n,D
2025-12-25 13:03:00,21.85007,83.2486,2.46,n,D
2025-12-25 13:03:00,21.85074,83.25264,2.46,n,D
2025-12-25 13:03:00,21.85082,83.23177,3.16,n,D
2025-12-25 13:03:00,21.85296,82.68607,5.42,n,D
2025-12-25 13:03:00,21.85351,87.5928,2.34,n,D
2025-12-25 13:03:00,21.85462,87.28176,2.31,n,D
2025-12-25 13:03:00,21.85464,87.2817,2.33,n,D
2025-12-25 13:03:00,21.85486,82.63317,2.78,n,D
2025-12-25 13:03:00,21.85559,82.63741,2.78,n,D
2025-12-25 13:03:00,21.85631,84.33366,3.61,n,D
2025-12-25 13:03:00,21.85711,82.66778,5.55,n,D
2025-12-25 13:03:00,21.85839,83.23451,4.95,n,D
2025-12-25 13:03:00,21.86058,82.87959,3.08,n,D
2025-12-25 13:03:00,21.86214,82.69737,6.18,n,D
2025-12-25 13:03:00,21.86356,82.37012,3.4,n,D
2025-12-25 13:03:00,21.86432,82.37447,9.08,n,D
2025-12-25 13:03:00,21.86444,82.75358,5.79,n,D
2025-12-25 13:03:00,21.86494,82.69245,5.89,n,D
2025-12-25 13:03:00,21.86551,82.65301,6.64,n,D
2025-12-25 13:03:00,21.8674,87.493,4.5,n,D
2025-12-25 13:03:00,21.8679,84.84999,4.22,n,D
2025-12-25 13:03:00,21.86845,82.69177,5.89,n,D
2025-12-25 13:03:00,21.86917,82.696,5.89,n,D
2025-12-25 13:03:00,21.87044,83.30717,3.7,n,D
2025-12-25 13:03:00,21.87053,83.0016,10.52,n,D
2025-12-25 13:03:00,21.87102,82.47619,6.0,n,D
2025-12-25 13:03:00,21.87111,82.64314,4.32,n,D
2025-12-25 13:03:00,21.87141,96.16788,4.64,n,D
2025-12-25 13:03:00,21.87183,82.64739,8.11,n,D
2025-12-25 13:03:00,21.87188,82.96728,2.16,n,D
2025-12-25 13:03:00,21.87351,84.2051,4.16,n,D
2025-12-25 13:03:00,21.87387,83.30651,4.43,n,D
2025-12-25 13:03:00,21.87493,83.22716,4.17,n,D
2025-12-25 13:03:00,21.87677,83.22786,8.05,n,D
2025-12-25 13:03:00,21.87736,82.4705,5.55,n,D
2025-12-25 13:03:00,21.87838,83.22649,4.17,n,D
2025-12-25 13:03:00,21.88295,87.43389,4.43,n,D
2025-12-25 13:03:00,21.883,84.24261,2.51,n,D
2025-12-25 13:03:00,21.88368,84.37549,1.81,n,D
2025-12-25 13:03:00,21.88586,82.64558,3.36,n,D
2025-12-25 13:03:00,21.88663,82.64889,3.58,n,D
2025-12-25 13:03:00,21.88766,87.39278,2.09,n,D
2025-12-25 13:03:00,21.89162,82.67852,5.35,n,D
2025-12-25 13:03:00,21.89173,82.67941,5.02,n,D
2025-12-25 13:03:00,21.89377,82.48058,2.22,n,D
2025-12-25 13:03:00,21.89514,82.67783,5.35,n,D
2025-12-25 13:03:00,21.8952,82.3187,3.32,n,D
2025-12-25 13:03:00,21.89524,82.67873,5.02,n,D
2025-12-25 13:03:00,21.89567,87.52504,1.95,n,D
2025-12-25 13:03:00,21.89686,83.13609,2.52,n,D
2025-12-25 13:03:00,21.89802,82.31363,3.32,n,D
2025-12-25 13:03:00,21.89826,82.42169,4.02,n,D
2025-12-25 13:03:00,21.9016,82.48348,4.25,n,D
2025-12-25 13:03:00,21.90234,82.48778,4.25,n,D
2025-12-25 13:03:00,21.903,82.68157,1.79,n,D
2025-12-25 13:03:00,21.903,82.74606,3.29,n,D
2025-12-25 13:03:00,21.9034,82.74682,2.8,n,D
2025-12-25 13:03:00,21.90457,82.50067,110.54,n,D
2025-12-25 13:03:00,21.90592,82.89223,2.42,n,D
2025-12-25 13:03:00,21.90663,82.49139,77.98,n,D
2025-12-25 13:03:00,21.90817,82.41525,4.22,n,D
2025-12-25 13:03:00,21.90892,82.41957,5.33,n,D
2025-12-25 13:03:00,21.91003,82.76638,6.63,n,D
2025-12-25 13:03:00,21.91052,82.7671,7.39,n,D
2025-12-25 13:03:00,21.91091,82.49499,21.9,n,D
2025-12-25 13:03:00,21.91148,82.81807,1.49,n,D
2025-12-25 13:03:00,21.91149,82.47709,8.04,n,D
2025-12-25 13:03:00,21.91445,82.49429,21.9,h,D
2025-12-25 13:03:00,21.91814,82.62177,2.65,n,D
2025-12-25 13:03:00,21.92075,84.2631,17.22,n,D
2025-12-25 13:03:00,21.92147,83.24014,1.07,n,D
2025-12-25 13:03:00,21.92166,82.62108,2.65,n,D
2025-12-25 13:03:00,21.92251,83.3521,3.94,n,D
2025-12-25 13:03:00,21.92361,87.5246,4.56,n,D
2025-12-25 13:03:00,21.9253,82.64227,1.94,n,D
2025-12-25 13:03:00,21.92653,83.14296,2.68,n,D
2025-12-25 13:03:00,21.92936,82.75043,1.79,n,D
2025-12-25 13:03:00,21.92939,82.30288,3.51,n,D
2025-12-25 13:03:00,21.93142,82.74135,3.32,n,D
2025-12-25 13:03:00,21.93256,82.55719,4.84,n,D
2025-12-25 13:03:00,21.93403,82.56575,7.68,n,D
2025-12-25 13:03:00,21.93897,84.02335,5.18,n,D
2025-12-25 13:03:00,21.93902,82.57361,6.24,n,D
2025-12-25 13:03:00,21.9439,83.09755,6.27,n,D
2025-12-25 13:03:00,21.94534,82.56794,4.54,n,D
2025-12-25 13:03:00,21.94753,82.58076,4.11,n,D
2025-12-25 13:03:00,21.9482,84.14415,4.26,n,D
2025-12-25 13:03:00,21.94875,96.17312,3.73,n,D
2025-12-25 13:03:00,21.95033,82.57579,5.26,n,D
2025-12-25 13:03:00,21.95106,82.58007,4.11,n,D
2025-12-25 13:03:00,21.95525,82.98591,4.92,n,D
2025-12-25 13:03:00,21.95677,82.59219,5.2,n,D
2025-12-25 13:03:00,21.95708,87.29305,1.65,n,D
2025-12-25 13:03:00,21.95749,82.59645,6.85,n,D
2025-12-25 13:03:00,21.9584,83.09896,3.25,n,D
2025-12-25 13:03:00,21.96503,82.7261,2.93,n,D
2025-12-25 13:03:00,21.96734,82.5901,5.2,n,D
2025-12-25 13:03:00,21.96828,82.89376,8.53,n,D
2025-12-25 13:03:00,21.96854,82.72542,2.93,n,D
2025-12-25 13:03:00,21.96902,82.91926,3.3,n,D
2025-12-25 13:03:00,21.96964,83.23093,2.92,n,D
2025-12-25 13:03:00,21.96967,82.64668,3.49,n,D
2025-12-25 13:03:00,21.97201,83.08434,4.5,n,D
2025-12-25 13:03:00,21.97319,82.64599,5.64,n,D
2025-12-25 13:03:00,21.97752,83.0537,2.28,n,D
2025-12-25 13:03:00,21.9785,82.49142,30.73,n,D
2025-12-25 13:03:00,21.98613,82.5563,6.15,n,D
2025-12-25 13:03:00,21.98929,83.05988,4.68,n,D
2025-12-25 13:03:00,21.99057,82.89799,10.7,n,D
2025-12-25 13:03:00,21.99257,87.46978,2.51,n,D
2025-12-25 13:03:00,21.99334,85.63988,2.99,n,D
2025-12-25 13:03:00,21.99391,85.64358,4.15,n,D
2025-12-25 13:03:00,21.99405,82.89731,3.59,n,D
2025-12-25 13:03:00,21.99487,82.50148,5.68,n,D
2025-12-25 13:03:00,21.99681,82.87107,4.13,n,D
2025-12-25 13:03:00,21.99789,84.13097,1.5,n,D
2025-12-25 13:03:00,22.0003,82.87039,4.13,n,D
2025-12-25 13:03:00,22.00051,87.47662,1.55,n,D
